payroll_item_id,payroll_run_id,payroll_line_id,employee_snapshot_id,employee_id,person_id,employment_relationship_id,item_code,item_name,item_category,amount,currency,taxable,affects_net_pay,cost_company_id,source_object_type,source_object_id,applied_rule_ids,calculation_trace
PI_PL_202604_EMP162_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP162,ESNAP_202604_EMP162,EMP162,PER162,EREL_202604_EMP162,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP162_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP162,ESNAP_202604_EMP162,EMP162,PER162,EREL_202604_EMP162,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP162"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP163_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP163,ESNAP_202604_EMP163,EMP163,PER163,EREL_202604_EMP163,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP163_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP163,ESNAP_202604_EMP163,EMP163,PER163,EREL_202604_EMP163,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP163"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP164_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP164,ESNAP_202604_EMP164,EMP164,PER164,EREL_202604_EMP164,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP164_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP164,ESNAP_202604_EMP164,EMP164,PER164,EREL_202604_EMP164,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP164"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP165_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP165,ESNAP_202604_EMP165,EMP165,PER165,EREL_202604_EMP165,BASIC_SALARY,基本薪资,earning,3218.39,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 3218.39, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 4597.7, ""performance_base_rate"": 0.3, ""performance_salary_base"": 1379.31, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP165_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP165,ESNAP_202604_EMP165,EMP165,PER165,EREL_202604_EMP165,PERFORMANCE_SALARY,绩效薪资,earning,1379.31,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP165"", ""performance_salary"": 1379.31}}"
PI_PL_202604_EMP166_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP166,ESNAP_202604_EMP166,EMP166,PER166,EREL_202604_EMP166,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP166_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP166,ESNAP_202604_EMP166,EMP166,PER166,EREL_202604_EMP166,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_SCNY,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP166"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP167_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP167,ESNAP_202604_EMP167,EMP167,PER167,EREL_202604_EMP167,BASIC_SALARY,基本薪资,earning,960.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 960.0, ""basic_salary_rate"": 1.0, ""monthly_salary_total"": 960.0, ""performance_base_rate"": 0.0, ""performance_salary_base"": 0.0, ""position"": ""实习生"", ""split_rule_id"": ""SPLIT_03""}}"
PI_PL_202604_EMP168_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP168,ESNAP_202604_EMP168,EMP168,PER168,EREL_202604_EMP168,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP168_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP168,ESNAP_202604_EMP168,EMP168,PER168,EREL_202604_EMP168,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP168"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP169_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP169,ESNAP_202604_EMP169,EMP169,PER169,EREL_202604_EMP169,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP169_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP169,ESNAP_202604_EMP169,EMP169,PER169,EREL_202604_EMP169,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP169"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP170_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP170,ESNAP_202604_EMP170,EMP170,PER170,EREL_202604_EMP170,BASIC_SALARY,基本薪资,earning,2574.71,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 2574.71, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 3678.16, ""performance_base_rate"": 0.3, ""performance_salary_base"": 1103.45, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP170_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP170,ESNAP_202604_EMP170,EMP170,PER170,EREL_202604_EMP170,PERFORMANCE_SALARY,绩效薪资,earning,1103.45,CNY,1,1,COMP_SCNY,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP170"", ""performance_salary"": 1103.45}}"
PI_PL_202604_EMP171_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP171,ESNAP_202604_EMP171,EMP171,PER171,EREL_202604_EMP171,BASIC_SALARY,基本薪资,earning,2160.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 2160.0, ""basic_salary_rate"": 1.0, ""monthly_salary_total"": 2160.0, ""performance_base_rate"": 0.0, ""performance_salary_base"": 0.0, ""position"": ""实习生"", ""split_rule_id"": ""SPLIT_03""}}"
PI_PL_202604_EMP172_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP172,ESNAP_202604_EMP172,EMP172,PER172,EREL_202604_EMP172,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP172_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP172,ESNAP_202604_EMP172,EMP172,PER172,EREL_202604_EMP172,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP172"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP173_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP173,ESNAP_202604_EMP173,EMP173,PER173,EREL_202604_EMP173,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP173_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP173,ESNAP_202604_EMP173,EMP173,PER173,EREL_202604_EMP173,PERFORMANCE_SALARY,绩效薪资,earning,3600.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.2, ""grade_rule_id"": ""PERF_RULE_02"", ""performance_grade"": ""B"", ""performance_record_id"": ""PERF_202604_EMP173"", ""performance_salary"": 3600.0}}"
PI_PL_202604_EMP174_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP174,ESNAP_202604_EMP174,EMP174,PER174,EREL_202604_EMP174,BASIC_SALARY,基本薪资,earning,5793.1,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 5793.1, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 8275.86, ""performance_base_rate"": 0.3, ""performance_salary_base"": 2482.76, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP174_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP174,ESNAP_202604_EMP174,EMP174,PER174,EREL_202604_EMP174,PERFORMANCE_SALARY,绩效薪资,earning,2482.76,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP174"", ""performance_salary"": 2482.76}}"
PI_PL_202604_EMP175_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP175,ESNAP_202604_EMP175,EMP175,PER175,EREL_202604_EMP175,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP175_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP175,ESNAP_202604_EMP175,EMP175,PER175,EREL_202604_EMP175,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP175"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP176_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP176,ESNAP_202604_EMP176,EMP176,PER176,EREL_202604_EMP176,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP176_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP176,ESNAP_202604_EMP176,EMP176,PER176,EREL_202604_EMP176,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP176"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP177_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP177,ESNAP_202604_EMP177,EMP177,PER177,EREL_202604_EMP177,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP177_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP177,ESNAP_202604_EMP177,EMP177,PER177,EREL_202604_EMP177,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP177"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP178_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP178,ESNAP_202604_EMP178,EMP178,PER178,EREL_202604_EMP178,BASIC_SALARY,基本薪资,earning,3500.0,CNY,1,1,COMP_南大尚诚（人力）,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 3500.0, ""basic_salary_rate"": 1.0, ""monthly_salary_total"": 3500.0, ""performance_base_rate"": 0.0, ""performance_salary_base"": 0.0, ""position"": ""人力劳务"", ""split_rule_id"": ""SPLIT_04""}}"
PI_PL_202604_EMP179_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP179,ESNAP_202604_EMP179,EMP179,PER179,EREL_202604_EMP179,BASIC_SALARY,基本薪资,earning,3500.0,CNY,1,1,COMP_南大尚诚（人力）,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 3500.0, ""basic_salary_rate"": 1.0, ""monthly_salary_total"": 3500.0, ""performance_base_rate"": 0.0, ""performance_salary_base"": 0.0, ""position"": ""人力劳务"", ""split_rule_id"": ""SPLIT_04""}}"
PI_PL_202604_EMP180_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP180,ESNAP_202604_EMP180,EMP180,PER180,EREL_202604_EMP180,BASIC_SALARY,基本薪资,earning,3500.0,CNY,1,1,COMP_南大尚诚（人力）,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 3500.0, ""basic_salary_rate"": 1.0, ""monthly_salary_total"": 3500.0, ""performance_base_rate"": 0.0, ""performance_salary_base"": 0.0, ""position"": ""人力劳务"", ""split_rule_id"": ""SPLIT_04""}}"
PI_PL_202604_EMP181_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP181,ESNAP_202604_EMP181,EMP181,PER181,EREL_202604_EMP181,BASIC_SALARY,基本薪资,earning,5793.1,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 5793.1, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 8275.86, ""performance_base_rate"": 0.3, ""performance_salary_base"": 2482.76, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP181_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP181,ESNAP_202604_EMP181,EMP181,PER181,EREL_202604_EMP181,PERFORMANCE_SALARY,绩效薪资,earning,1986.21,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 0.8, ""grade_rule_id"": ""PERF_RULE_04"", ""performance_grade"": ""D"", ""performance_record_id"": ""PERF_202604_EMP181"", ""performance_salary"": 1986.21}}"
PI_PL_202604_EMP182_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP182,ESNAP_202604_EMP182,EMP182,PER182,EREL_202604_EMP182,BASIC_SALARY,基本薪资,earning,8275.86,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 8275.86, ""basic_salary_rate"": 1.0, ""monthly_salary_total"": 8275.86, ""performance_base_rate"": 0.0, ""performance_salary_base"": 0.0, ""position"": ""BOSS"", ""split_rule_id"": ""SPLIT_02""}}"
PI_PL_202604_EMP183_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP183,ESNAP_202604_EMP183,EMP183,PER183,EREL_202604_EMP183,BASIC_SALARY,基本薪资,earning,4505.75,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 4505.75, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 6436.78, ""performance_base_rate"": 0.3, ""performance_salary_base"": 1931.03, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP183_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP183,ESNAP_202604_EMP183,EMP183,PER183,EREL_202604_EMP183,PERFORMANCE_SALARY,绩效薪资,earning,1931.03,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP183"", ""performance_salary"": 1931.03}}"
PI_PL_202604_EMP184_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP184,ESNAP_202604_EMP184,EMP184,PER184,EREL_202604_EMP184,BASIC_SALARY,基本薪资,earning,4505.75,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 4505.75, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 6436.78, ""performance_base_rate"": 0.3, ""performance_salary_base"": 1931.03, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP184_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP184,ESNAP_202604_EMP184,EMP184,PER184,EREL_202604_EMP184,PERFORMANCE_SALARY,绩效薪资,earning,1931.03,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP184"", ""performance_salary"": 1931.03}}"
PI_PL_202604_EMP185_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP185,ESNAP_202604_EMP185,EMP185,PER185,EREL_202604_EMP185,BASIC_SALARY,基本薪资,earning,3862.07,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 3862.07, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 5517.24, ""performance_base_rate"": 0.3, ""performance_salary_base"": 1655.17, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP185_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP185,ESNAP_202604_EMP185,EMP185,PER185,EREL_202604_EMP185,PERFORMANCE_SALARY,绩效薪资,earning,1655.17,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP185"", ""performance_salary"": 1655.17}}"
PI_PL_202604_EMP186_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP186,ESNAP_202604_EMP186,EMP186,PER186,EREL_202604_EMP186,BASIC_SALARY,基本薪资,earning,2896.55,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 2896.55, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 4137.93, ""performance_base_rate"": 0.3, ""performance_salary_base"": 1241.38, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP186_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP186,ESNAP_202604_EMP186,EMP186,PER186,EREL_202604_EMP186,PERFORMANCE_SALARY,绩效薪资,earning,1241.38,CNY,1,1,COMP_SCNY,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP186"", ""performance_salary"": 1241.38}}"
PI_PL_202604_EMP187_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP187,ESNAP_202604_EMP187,EMP187,PER187,EREL_202604_EMP187,BASIC_SALARY,基本薪资,earning,1931.03,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 1931.03, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 2758.62, ""performance_base_rate"": 0.3, ""performance_salary_base"": 827.59, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP187_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP187,ESNAP_202604_EMP187,EMP187,PER187,EREL_202604_EMP187,PERFORMANCE_SALARY,绩效薪资,earning,827.59,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP187"", ""performance_salary"": 827.59}}"
PI_PL_202604_EMP188_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP188,ESNAP_202604_EMP188,EMP188,PER188,EREL_202604_EMP188,BASIC_SALARY,基本薪资,earning,10000.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 10000.0, ""basic_salary_rate"": 1.0, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.0, ""performance_salary_base"": 0.0, ""position"": ""BOSS"", ""split_rule_id"": ""SPLIT_02""}}"
